,index,TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,dt
2731,1,12:35 AM,75.2,73.4,94,29.75,10,Calm,Calm,-,,,Clear,0,08-07-2016 04:55
2732,2,12:55 AM,75.2,73.4,94,29.76,10,West,4.6,-,,,Clear,260,08-07-2016 05:00
2733,3,1:00 AM,75.2,73.4,94,29.76,10,WSW,4.6,-,,,Clear,250,08-07-2016 05:35
2734,4,1:35 AM,75.2,71.6,89,29.76,10,SW,4.6,-,,,Clear,220,08-07-2016 05:55
2735,5,1:55 AM,77,73.4,89,29.76,10,Calm,Calm,-,,,Clear,0,08-07-2016 06:00
2736,6,2:00 AM,75.2,71.6,89,29.75,10,Calm,Calm,-,,,Clear,0,08-07-2016 06:35
2737,7,2:35 AM,75.2,71.6,89,29.75,10,West,3.5,-,,,Clear,260,08-07-2016 06:55
2738,8,2:55 AM,77,71.6,83,29.75,10,Calm,Calm,-,,,Clear,0,08-07-2016 07:00
2739,9,3:00 AM,78.8,71.6,78,29.75,10,Calm,Calm,-,,,Clear,0,08-07-2016 07:35
2740,10,3:35 AM,77,71.6,83,29.75,10,Calm,Calm,-,,,Clear,0,08-07-2016 07:55
2741,11,3:55 AM,77,71.6,83,29.75,10,Calm,Calm,-,,,Clear,0,08-07-2016 08:00
2742,12,4:00 AM,78.8,71.6,78,29.74,10,Calm,Calm,-,,,Clear,0,08-07-2016 08:35
2743,13,4:35 AM,77,71.6,83,29.75,10,Calm,Calm,-,,,Partly Cloudy,0,08-07-2016 08:55
2744,14,4:55 AM,78.8,71.6,78,29.75,10,Calm,Calm,-,,,Scattered Clouds,0,08-07-2016 09:00
2745,15,5:00 AM,78.8,71.6,78,29.76,10,Calm,Calm,-,,,Partly Cloudy,0,08-07-2016 09:35
2746,16,5:35 AM,77,71.6,83,29.76,10,Calm,Calm,-,,,Clear,0,08-07-2016 09:55
2747,17,5:55 AM,78.8,71.6,78,29.76,10,Calm,Calm,-,,,Clear,0,08-07-2016 10:00
2748,18,6:00 AM,78.8,71.6,78,29.77,10,Calm,Calm,-,,,Clear,0,08-07-2016 10:35
2749,19,6:35 AM,78.8,71.6,78,29.77,10,Calm,Calm,-,,,Clear,0,08-07-2016 10:55
2750,20,6:55 AM,78.8,71.6,78,29.78,10,NE,5.8,-,,,Clear,50,08-07-2016 11:00
2751,21,7:00 AM,78.8,71.6,78,29.78,10,NE,6.9,-,,,Clear,40,08-07-2016 11:35
2752,22,7:35 AM,78.8,71.6,78,29.78,10,ENE,5.8,-,,,Partly Cloudy,60,08-07-2016 11:55
2753,23,7:55 AM,78.8,71.6,78,29.78,10,ENE,6.9,-,,,Scattered Clouds,60,08-07-2016 12:00
2754,24,8:00 AM,78.8,71.6,78,29.79,9,East,5.8,-,,,Clear,80,08-07-2016 12:35
2755,25,8:35 AM,78.8,71.6,78,29.79,8,ENE,8.1,-,,,Partly Cloudy,70,08-07-2016 12:55
2756,26,8:55 AM,80.6,69.8,70,29.78,10,NE,11.5,-,,,Partly Cloudy,50,08-07-2016 13:00
2757,27,9:00 AM,80.6,71.6,74,29.79,10,ENE,5.8,-,,,Clear,70,08-07-2016 13:35
2758,28,9:35 AM,82.4,71.6,70,29.79,10,ENE,6.9,-,,,Clear,60,08-07-2016 13:55
2759,29,9:55 AM,82.4,71.6,70,29.79,10,East,5.8,-,,,Clear,80,08-07-2016 14:00
2760,30,10:00 AM,84.2,71.6,66,29.79,9,NE,5.8,-,,,Partly Cloudy,50,08-07-2016 14:35
2761,31,10:35 AM,84.2,71.6,66,29.79,10,NE,9.2,-,,,Clear,50,08-07-2016 14:55
2762,32,10:55 AM,86,69.8,58,29.8,10,ENE,5.8,-,,,Clear,70,08-07-2016 15:00
2763,33,11:00 AM,86,69.8,58,29.8,10,ENE,10.4,20.7,,,Partly Cloudy,60,08-07-2016 15:35
2764,34,11:35 AM,87.8,69.8,55,29.81,10,ENE,8.1,-,,,Partly Cloudy,60,08-07-2016 15:55
2765,35,11:55 AM,87.8,69.8,55,29.81,8,ENE,8.1,-,,,Scattered Clouds,60,08-07-2016 16:00
2766,36,12:00 PM,87.8,69.8,55,29.8,10,NE,10.4,18.4,,,Partly Cloudy,50,08-07-2016 16:35
2767,37,12:35 PM,87.8,69.8,55,29.79,10,NE,10.4,-,,,Clear,40,08-07-2016 16:55
2768,38,12:55 PM,87.8,69.8,55,29.8,10,SE,3.5,-,,,Mostly Cloudy,130,08-07-2016 17:00
2769,39,1:00 PM,84.2,71.6,66,29.8,7,ENE,6.9,-,,,Mostly Cloudy,60,08-07-2016 17:35
2770,40,1:35 PM,84.2,73.4,70,29.8,9,SE,12.7,-,,,Mostly Cloudy,140,08-07-2016 17:55
2771,41,1:55 PM,82.4,71.6,70,29.81,9,SE,13.8,17.3,,,Scattered Clouds,130,08-07-2016 18:00
2772,42,2:00 PM,82.4,71.6,70,29.81,10,ESE,10.4,20.7,,,Scattered Clouds,120,08-07-2016 18:35
2773,43,2:35 PM,82.4,71.6,70,29.8,10,SE,11.5,18.4,,,Scattered Clouds,140,08-07-2016 18:55
2774,44,2:55 PM,82.4,71.6,70,29.8,10,ESE,8.1,16.1,,Thunderstorm,Scattered Clouds,120,08-07-2016 19:00
2775,45,3:00 PM,82.4,71.6,70,29.81,10,SE,12.7,18.4,,Thunderstorm,Partly Cloudy,130,08-07-2016 19:35
2776,46,3:35 PM,82.4,71.6,70,29.8,10,SE,11.5,19.6,,,Partly Cloudy,130,08-07-2016 19:55
2777,47,3:55 PM,80.6,71.6,74,29.8,10,SE,8.1,20.7,,Thunderstorm,Scattered Clouds,130,08-07-2016 20:00
2778,48,4:00 PM,80.6,71.6,74,29.8,10,SE,12.7,18.4,,Thunderstorm,Thunderstorm,140,08-07-2016 20:35
2779,49,4:35 PM,78.8,69.8,74,29.81,10,SE,11.5,17.3,,Thunderstorm,Thunderstorm,130,08-07-2016 20:55
2780,50,4:55 PM,78.8,69.8,74,29.82,10,SSE,12.7,20.7,,Thunderstorm,Thunderstorm,150,08-07-2016 21:00
2781,51,5:00 PM,77,69.8,78,29.81,10,SSE,8.1,17.3,,Thunderstorm,Mostly Cloudy,150,08-07-2016 21:35
2782,52,5:35 PM,75.2,69.8,83,29.82,10,SSE,12.7,17.3,,,Mostly Cloudy,160,08-07-2016 21:55
2783,53,5:55 PM,75.2,69.8,83,29.82,10,SSE,11.5,16.1,,,Mostly Cloudy,160,08-07-2016 22:00
2784,54,6:00 PM,73.4,69.8,88,29.82,9,SE,9.2,-,,,Overcast,130,08-07-2016 22:35
2785,55,6:35 PM,73.4,69.8,88,29.82,7,ESE,10.4,-,0.02,,Overcast,120,08-07-2016 22:55
2786,56,6:55 PM,73.4,69.8,88,29.83,9,ENE,5.8,16.1,0.03,,Overcast,70,08-07-2016 23:00
2787,57,7:00 PM,73.4,69.8,88,29.83,10,ENE,6.9,-,,,Overcast,70,08-07-2016 23:35
2788,58,7:35 PM,73.4,69.8,88,29.83,10,ENE,9.2,-,,,Overcast,70,08-07-2016 23:55
2789,59,7:55 PM,73.4,69.8,88,29.84,10,SE,5.8,16.1,,,Overcast,130,09-07-2016 00:00
2790,60,8:00 PM,71.6,68,88,29.85,10,ENE,9.2,16.1,,,Overcast,70,09-07-2016 00:35
2791,61,8:35 PM,71.6,68,88,29.85,10,ESE,5.8,17.3,,,Overcast,110,09-07-2016 00:55
2792,62,8:55 PM,71.6,66.2,83,29.85,10,ESE,6.9,17.3,,,Overcast,110,09-07-2016 01:00
2793,63,9:00 PM,71.6,66.2,83,29.85,10,East,9.2,18.4,,,Overcast,80,09-07-2016 01:35
2794,64,9:35 PM,71.6,68,88,29.86,10,ESE,10.4,16.1,,,Overcast,120,09-07-2016 01:55
2795,65,9:55 PM,71.6,66.2,83,29.87,10,SE,8.1,16.1,,,Overcast,140,09-07-2016 02:00
2796,66,10:00 PM,71.6,66.2,83,29.87,10,SE,11.5,19.6,,,Overcast,130,09-07-2016 02:35
2797,67,10:35 PM,71.6,66.2,83,29.87,10,ESE,9.2,-,,,Overcast,110,09-07-2016 02:55
2798,68,10:55 PM,71.6,66.2,83,29.86,10,ENE,13.8,20.7,,,Overcast,70,09-07-2016 03:00
2799,69,11:00 PM,71.6,64.4,78,29.87,10,ESE,6.9,-,,,Overcast,120,09-07-2016 03:35
2800,70,11:35 PM,71.6,64.4,78,29.87,10,ESE,9.2,-,,,Overcast,110,09-07-2016 03:55
2801,71,11:55 PM,69.8,64.4,83,29.87,10,ENE,10.4,-,,,Overcast,70,09-07-2016 04:00
2802,0,12:00 AM,69.8,66.2,88,29.87,10,East,11.5,-,,,Overcast,100,09-07-2016 04:35
2803,1,12:35 AM,69.8,66.2,88,29.86,10,ENE,10.4,-,,,Overcast,60,09-07-2016 04:55
2804,2,12:55 AM,69.8,66.2,88,29.86,10,East,9.2,-,,,Overcast,80,09-07-2016 05:00
2805,3,1:00 AM,69.8,66.2,88,29.86,10,ENE,8.1,-,,,Overcast,70,09-07-2016 05:35
2806,4,1:35 AM,69.8,66.2,88,29.86,10,ENE,6.9,18.4,,,Overcast,60,09-07-2016 05:55
2807,5,1:55 AM,69.8,64.4,83,29.86,10,ENE,11.5,-,,,Overcast,60,09-07-2016 06:00
2808,6,2:00 AM,69.8,64.4,83,29.86,10,East,6.9,-,,,Overcast,100,09-07-2016 06:35
2809,7,2:35 AM,69.8,64.4,83,29.85,10,ENE,10.4,-,,,Overcast,60,09-07-2016 06:55
2810,8,2:55 AM,69.8,64.4,83,29.86,10,East,9.2,-,,,Overcast,80,09-07-2016 07:00
2811,9,3:00 AM,69.8,64.4,83,29.86,10,East,6.9,-,,,Overcast,90,09-07-2016 07:35
2812,10,3:35 AM,69.8,64.4,83,29.85,10,ENE,10.4,-,,,Overcast,60,09-07-2016 07:55
2813,11,3:55 AM,69.8,64.4,83,29.84,10,ENE,8.1,-,,,Overcast,70,09-07-2016 08:00
2814,12,4:00 AM,68,64.4,88,29.85,8,ENE,10.4,-,,,Overcast,60,09-07-2016 08:35
2815,13,4:35 AM,68,64.4,88,29.84,10,ENE,8.1,-,,,Overcast,70,09-07-2016 08:55
2816,14,4:55 AM,68,64.4,88,29.84,10,ENE,9.2,-,,,Overcast,70,09-07-2016 09:00
2817,15,5:00 AM,68,64.4,88,29.84,10,ENE,9.2,-,,,Overcast,60,09-07-2016 09:35
2818,16,5:35 AM,68,64.4,88,29.84,10,East,6.9,-,,,Overcast,90,09-07-2016 09:55
2819,17,5:55 AM,68,64.4,88,29.85,10,East,8.1,-,,,Overcast,100,09-07-2016 10:00
2820,18,6:00 AM,68,64.4,88,29.85,10,East,9.2,-,,,Overcast,80,09-07-2016 10:35
2821,19,6:35 AM,68,64.4,88,29.86,10,East,5.8,-,,,Overcast,90,09-07-2016 10:55
2822,20,6:55 AM,68,64.4,88,29.87,10,East,8.1,-,,,Overcast,80,09-07-2016 11:00
2823,21,7:00 AM,68,62.6,83,29.88,10,NE,9.2,-,,,Overcast,50,09-07-2016 11:35
2824,22,7:35 AM,68,62.6,83,29.88,10,NE,9.2,-,,,Overcast,50,09-07-2016 11:55
2825,23,7:55 AM,68,62.6,83,29.89,10,ENE,6.9,-,,,Overcast,60,09-07-2016 12:00
2826,24,8:00 AM,68,62.6,83,29.89,10,ENE,5.8,-,,,Overcast,60,09-07-2016 12:35
2827,25,8:35 AM,69.8,62.6,78,29.89,10,NE,8.1,-,,,Overcast,50,09-07-2016 12:55
2828,26,8:55 AM,69.8,64.4,83,29.89,10,ENE,3.5,-,,,Overcast,60,09-07-2016 13:00
2829,27,9:00 AM,69.8,64.4,83,29.87,10,ENE,9.2,-,,,Overcast,70,09-07-2016 13:35
2830,28,9:35 AM,69.8,64.4,83,29.87,10,ESE,8.1,-,,,Overcast,110,09-07-2016 13:55
2831,29,9:55 AM,69.8,64.4,83,29.87,10,East,5.8,-,,,Overcast,100,09-07-2016 14:00
2832,30,10:00 AM,69.8,64.4,83,29.88,10,SE,9.2,-,,,Overcast,140,09-07-2016 14:35
2833,31,10:35 AM,71.6,64.4,78,29.88,10,East,3.5,-,,,Overcast,100,09-07-2016 14:55
2834,32,10:55 AM,71.6,64.4,78,29.87,10,ESE,4.6,-,,,Overcast,120,09-07-2016 15:00
2835,33,11:00 AM,71.6,64.4,78,29.87,10,East,6.9,-,,,Overcast,90,09-07-2016 15:35
2836,34,11:35 AM,71.6,64.4,78,29.86,9,East,4.6,-,,,Overcast,80,09-07-2016 15:55
2837,35,11:55 AM,73.4,64.4,73,29.87,10,ESE,3.5,-,,,Overcast,110,09-07-2016 16:00
2838,36,12:00 PM,71.6,64.4,78,29.86,10,SSE,8.1,-,,,Overcast,160,09-07-2016 16:35
2839,37,12:35 PM,73.4,64.4,73,29.86,10,ENE,9.2,-,,,Overcast,60,09-07-2016 16:55
2840,38,12:55 PM,73.4,64.4,73,29.85,9,ESE,5.8,-,,,Overcast,110,09-07-2016 17:00
2841,39,1:00 PM,73.4,64.4,73,29.85,10,ESE,9.2,-,,,Overcast,120,09-07-2016 17:35
2842,40,1:35 PM,73.4,64.4,73,29.85,10,ESE,5.8,-,,,Overcast,110,09-07-2016 17:55
2843,41,1:55 PM,73.4,66.2,78,29.84,10,SE,6.9,-,,,Overcast,130,09-07-2016 18:00
2844,42,2:00 PM,71.6,66.2,83,29.85,10,SSE,6.9,-,,,Overcast,150,09-07-2016 18:35
2845,43,2:35 PM,71.6,66.2,83,29.85,10,ESE,8.1,-,,,Overcast,120,09-07-2016 18:55
2846,44,2:55 PM,71.6,66.2,83,29.85,10,ENE,5.8,-,,,Overcast,70,09-07-2016 19:00
2847,45,3:00 PM,71.6,66.2,83,29.85,9,SE,6.9,16.1,,,Overcast,140,09-07-2016 19:35
2848,46,3:35 PM,71.6,66.2,83,29.85,10,SE,8.1,-,,,Overcast,130,09-07-2016 19:55
2849,47,3:55 PM,71.6,66.2,83,29.85,10,SE,9.2,-,,,Overcast,140,09-07-2016 20:00
2850,48,4:00 PM,71.6,66.2,83,29.85,8,SE,8.1,-,,,Overcast,140,09-07-2016 20:35
2851,49,4:35 PM,71.6,66.2,83,29.84,10,SE,6.9,-,,,Overcast,130,09-07-2016 20:55
2852,50,4:55 PM,71.6,66.2,83,29.84,10,SE,10.4,-,,,Overcast,140,09-07-2016 21:00
2853,51,5:00 PM,71.6,66.2,83,29.83,10,SE,9.2,-,,,Overcast,130,09-07-2016 21:35
2854,52,5:35 PM,71.6,66.2,83,29.82,10,ESE,5.8,-,,,Overcast,110,09-07-2016 21:55
2855,53,5:55 PM,71.6,66.2,83,29.82,10,ESE,6.9,-,,,Overcast,120,09-07-2016 22:00
2856,54,6:00 PM,71.6,66.2,83,29.81,10,ENE,5.8,-,,,Overcast,60,09-07-2016 22:35
2857,55,6:35 PM,71.6,66.2,83,29.82,10,East,5.8,-,,,Overcast,100,09-07-2016 22:55
2858,56,6:55 PM,71.6,66.2,83,29.81,10,ESE,5.8,16.1,,,Overcast,120,09-07-2016 23:00
2859,57,7:00 PM,71.6,66.2,83,29.81,10,ENE,6.9,-,,,Overcast,70,09-07-2016 23:35
2860,58,7:35 PM,71.6,66.2,83,29.81,10,East,4.6,18.4,,,Overcast,90,09-07-2016 23:55
2861,59,7:55 PM,69.8,66.2,88,29.83,10,East,8.1,-,,,Overcast,90,10-07-2016 00:00
2862,60,8:00 PM,69.8,66.2,88,29.83,9,ENE,8.1,-,,,Overcast,60,10-07-2016 00:35
2863,61,8:35 PM,69.8,66.2,88,29.82,5,ENE,10.4,-,,,Overcast,60,10-07-2016 00:55
2864,62,8:55 PM,69.8,66.2,88,29.83,7,East,4.6,-,,,Overcast,90,10-07-2016 01:00
2865,63,9:00 PM,69.8,66.2,88,29.82,8,East,4.6,-,,,Overcast,90,10-07-2016 01:35
2866,64,9:35 PM,69.8,66.2,88,29.83,9,ESE,3.5,-,,,Overcast,120,10-07-2016 01:55
2867,65,9:55 PM,69.8,66.2,88,29.82,10,ENE,10.4,-,,,Overcast,60,10-07-2016 02:00
2868,66,10:00 PM,69.8,66.2,88,29.85,7,NNE,5.8,-,0.02,,Overcast,20,10-07-2016 02:35
2869,67,10:35 PM,69.8,68,94,29.86,2.5,East,6.9,-,0.08,,Overcast,80,10-07-2016 02:55
2870,68,10:55 PM,69.8,68,94,29.86,9,NE,4.6,-,0.1,,Overcast,40,10-07-2016 03:00
2871,69,11:00 PM,69.8,68,94,29.83,4,ENE,10.4,-,0.12,,Overcast,60,10-07-2016 03:35
2872,70,11:35 PM,69.8,66.2,88,29.83,10,NE,5.8,-,0.14,,Mostly Cloudy,40,10-07-2016 03:55
2873,71,11:55 PM,69.8,66.2,88,29.83,10,NE,4.6,-,0.14,,Mostly Cloudy,50,10-07-2016 04:00
2874,0,12:00 AM,69.8,66.2,88,29.83,10,Calm,Calm,-,,,Mostly Cloudy,0,10-07-2016 04:35
2875,1,12:35 AM,69.8,66.2,88,29.82,10,Calm,Calm,-,,,Scattered Clouds,0,10-07-2016 10:55
2876,2,6:55 AM,69.8,66.2,88,29.85,10,WSW,4.6,-,,,Mostly Cloudy,250,10-07-2016 11:00
2877,3,7:00 AM,69.8,66.2,88,29.85,10,WSW,4.6,-,,,Partly Cloudy,240,10-07-2016 11:35
2878,4,7:35 AM,69.8,66.2,88,29.85,10,WSW,4.6,-,,,Partly Cloudy,250,10-07-2016 11:55
2879,5,7:55 AM,69.8,66.2,88,29.85,10,SSW,4.6,-,,,Mostly Cloudy,210,10-07-2016 12:00
2880,6,8:00 AM,69.8,66.2,88,29.86,10,SW,3.5,-,,,Mostly Cloudy,220,10-07-2016 12:35
2881,7,8:35 AM,69.8,66.2,88,29.86,10,SW,4.6,-,,,Mostly Cloudy,220,10-07-2016 12:55
2882,8,8:55 AM,71.6,66.2,83,29.86,10,SW,4.6,-,,,Mostly Cloudy,220,10-07-2016 13:00
2883,9,9:00 AM,71.6,64.4,78,29.86,10,WSW,5.8,-,,,Scattered Clouds,250,10-07-2016 13:35
2884,10,9:35 AM,73.4,64.4,73,29.85,10,WSW,5.8,-,,,Mostly Cloudy,250,10-07-2016 13:55
2885,11,9:55 AM,73.4,64.4,73,29.85,10,WSW,4.6,-,,,Overcast,250,10-07-2016 14:00
2886,12,10:00 AM,75.2,64.4,69,29.86,10,WSW,3.5,-,,,Mostly Cloudy,250,10-07-2016 14:35
2887,13,10:35 AM,77,64.4,65,29.86,10,WSW,5.8,-,,,Scattered Clouds,250,10-07-2016 14:55
2888,14,10:55 AM,78.8,64.4,61,29.86,10,WSW,6.9,-,,,Mostly Cloudy,250,10-07-2016 15:00
2889,15,11:00 AM,78.8,64.4,61,29.86,10,WSW,6.9,-,,,Mostly Cloudy,250,10-07-2016 15:35
2890,16,11:35 AM,80.6,64.4,58,29.86,10,West,10.4,-,,,Mostly Cloudy,260,10-07-2016 15:55
2891,17,11:55 AM,80.6,64.4,58,29.86,10,WSW,11.5,-,,,Mostly Cloudy,250,10-07-2016 16:00
2892,18,12:00 PM,80.6,64.4,58,29.86,10,WSW,5.8,-,,,Mostly Cloudy,250,10-07-2016 16:35
2893,19,12:35 PM,80.6,64.4,58,29.86,10,West,5.8,-,,,Overcast,260,10-07-2016 16:55
2894,20,12:55 PM,80.6,64.4,58,29.86,10,WSW,5.8,-,,,Mostly Cloudy,250,10-07-2016 17:00
2895,21,1:00 PM,80.6,62.6,54,29.86,10,WSW,5.8,-,,,Mostly Cloudy,250,10-07-2016 17:35
2896,22,1:35 PM,80.6,62.6,54,29.86,10,West,11.5,-,,,Overcast,270,10-07-2016 17:55
2897,23,1:55 PM,78.8,64.4,61,29.86,10,West,11.5,-,,,Overcast,260,10-07-2016 18:00
2898,24,2:00 PM,78.8,64.4,61,29.86,10,West,16.1,21.9,,,Mostly Cloudy,260,10-07-2016 18:35
2899,25,2:35 PM,78.8,64.4,61,29.86,10,West,10.4,-,,,Mostly Cloudy,260,10-07-2016 18:55
2900,26,2:55 PM,80.6,64.4,58,29.86,10,SW,8.1,-,,,Overcast,230,10-07-2016 19:00
2901,27,3:00 PM,80.6,64.4,58,29.86,10,North,4.6,-,,,Overcast,360,10-07-2016 19:35
2902,28,3:35 PM,80.6,62.6,54,29.87,10,Calm,Calm,-,,,Overcast,0,10-07-2016 19:55
2903,29,3:55 PM,80.6,62.6,54,29.86,10,NNW,3.5,-,,,Overcast,330,10-07-2016 20:00
2904,30,4:00 PM,80.6,62.6,54,29.87,10,North,4.6,-,,,Overcast,360,10-07-2016 20:35
2905,31,4:35 PM,80.6,62.6,54,29.87,10,WSW,3.5,-,,,Overcast,250,10-07-2016 20:55
2906,32,4:55 PM,80.6,62.6,54,29.87,10,NNW,4.6,-,,,Overcast,340,10-07-2016 21:00
2907,33,5:00 PM,80.6,60.8,51,29.88,10,Calm,Calm,-,,,Overcast,0,10-07-2016 21:35
2908,34,5:35 PM,80.6,60.8,51,29.88,10,SW,3.5,-,,,Overcast,230,10-07-2016 21:55
2909,35,5:55 PM,80.6,62.6,54,29.88,10,Calm,Calm,-,,,Overcast,0,10-07-2016 22:00
2910,36,6:00 PM,80.6,62.6,54,29.89,10,Calm,Calm,-,,,Overcast,0,10-07-2016 22:35
2911,37,6:35 PM,80.6,62.6,54,29.9,10,NW,3.5,-,,,Overcast,310,10-07-2016 22:55
2912,38,6:55 PM,78.8,62.6,57,29.9,10,Calm,Calm,-,,,Overcast,0,10-07-2016 23:00
2913,39,7:00 PM,78.8,60.8,54,29.91,10,NW,3.5,-,,,Overcast,310,10-07-2016 23:35
2914,40,7:35 PM,78.8,60.8,54,29.92,10,Calm,Calm,-,,,Overcast,0,10-07-2016 23:55
2915,41,7:55 PM,77,60.8,57,29.92,10,WNW,3.5,-,,,Mostly Cloudy,300,11-07-2016 00:00
2916,42,8:00 PM,77,60.8,57,29.92,10,SSE,3.5,-,,,Partly Cloudy,160,11-07-2016 00:35
2917,43,8:35 PM,75.2,60.8,61,29.93,10,NW,3.5,-,,,Clear,310,11-07-2016 00:55
2918,44,8:55 PM,75.2,60.8,61,29.93,10,Calm,Calm,-,,,Clear,0,11-07-2016 01:00
2919,45,9:00 PM,75.2,60.8,61,29.94,10,WNW,3.5,-,,,Clear,300,11-07-2016 01:35
2920,46,9:35 PM,75.2,60.8,61,29.95,10,SSE,3.5,-,,,Clear,150,11-07-2016 01:55
2921,47,9:55 PM,73.4,60.8,65,29.96,10,Calm,Calm,-,,,Clear,0,11-07-2016 02:00
2922,48,10:00 PM,73.4,60.8,65,29.96,10,Calm,Calm,-,,,Clear,0,11-07-2016 02:35
2923,49,10:35 PM,73.4,60.8,65,29.96,10,Calm,Calm,-,,,Clear,0,11-07-2016 02:55
2924,50,10:55 PM,73.4,60.8,65,29.97,10,WNW,3.5,-,,,Clear,290,11-07-2016 03:00
2925,51,11:00 PM,73.4,60.8,65,29.97,10,WSW,3.5,-,,,Clear,250,11-07-2016 03:35
2926,52,11:35 PM,71.6,60.8,69,29.98,10,West,4.6,-,,,Clear,280,11-07-2016 03:55
2927,53,11:55 PM,71.6,60.8,69,29.98,10,Calm,Calm,-,,,Clear,0,11-07-2016 04:00
2928,0,12:00 AM,71.6,60.8,69,29.98,10,Calm,Calm,-,,,Clear,0,11-07-2016 04:35
2929,1,12:35 AM,71.6,60.8,69,29.99,10,West,3.5,-,,,Clear,280,11-07-2016 04:55
2930,2,12:55 AM,71.6,60.8,69,29.99,10,Calm,Calm,-,,,Clear,0,11-07-2016 05:00
2931,3,1:00 AM,71.6,60.8,69,30,10,Calm,Calm,-,,,Clear,0,11-07-2016 05:35
2932,4,1:35 AM,69.8,60.8,73,30,10,Calm,Calm,-,,,Clear,0,11-07-2016 05:55
2933,5,1:55 AM,69.8,60.8,73,30.01,10,Calm,Calm,-,,,Partly Cloudy,0,11-07-2016 06:00
2934,6,2:00 AM,69.8,60.8,73,30.01,10,Calm,Calm,-,,,Partly Cloudy,0,11-07-2016 06:35
2935,7,2:35 AM,69.8,60.8,73,30.01,10,Calm,Calm,-,,,Clear,0,11-07-2016 06:55
2936,8,2:55 AM,69.8,60.8,73,30.01,10,Calm,Calm,-,,,Clear,0,11-07-2016 07:00
2937,9,3:00 AM,69.8,60.8,73,30.01,10,Calm,Calm,-,,,Scattered Clouds,0,11-07-2016 07:35
2938,10,3:35 AM,69.8,60.8,73,30.02,10,Calm,Calm,-,,,Partly Cloudy,0,11-07-2016 07:55
2939,11,3:55 AM,69.8,60.8,73,30.02,10,Calm,Calm,-,,,Clear,0,11-07-2016 08:00
2940,12,4:00 AM,69.8,62.6,78,30.02,10,ENE,4.6,-,,,Clear,60,11-07-2016 08:35
2941,13,4:35 AM,69.8,60.8,73,30.03,10,West,4.6,-,,,Clear,260,11-07-2016 08:55
2942,14,4:55 AM,69.8,60.8,73,30.04,10,Calm,Calm,-,,,Clear,0,11-07-2016 09:00
2943,15,5:00 AM,68,60.8,78,30.04,10,Calm,Calm,-,,,Clear,0,11-07-2016 09:35
2944,16,5:35 AM,69.8,62.6,78,30.05,10,NE,3.5,-,,,Clear,50,11-07-2016 09:55
2945,17,5:55 AM,68,60.8,78,30.05,10,East,4.6,-,,,Clear,90,11-07-2016 10:00
2946,18,6:00 AM,68,60.8,78,30.06,10,Calm,Calm,-,,,Clear,0,11-07-2016 10:35
2947,19,6:35 AM,68,60.8,78,30.06,10,Calm,Calm,-,,,Clear,0,11-07-2016 10:55
2948,20,6:55 AM,68,60.8,78,30.07,10,West,4.6,-,,,Clear,270,11-07-2016 11:00
2949,21,7:00 AM,68,60.8,78,30.07,10,Calm,Calm,-,,,Clear,0,11-07-2016 11:35
2950,22,7:35 AM,69.8,62.6,78,30.07,10,Calm,Calm,-,,,Clear,0,11-07-2016 11:55
2951,23,7:55 AM,69.8,62.6,78,30.07,10,ENE,6.9,-,,,Partly Cloudy,70,11-07-2016 12:00
2952,24,8:00 AM,69.8,62.6,78,30.08,10,East,3.5,-,,,Clear,80,11-07-2016 12:35
2953,25,8:35 AM,71.6,62.6,73,30.08,10,East,3.5,-,,,Clear,90,11-07-2016 12:55
2954,26,8:55 AM,71.6,62.6,73,30.08,10,ENE,10.4,17.3,,,Mostly Cloudy,60,11-07-2016 13:00
2955,27,9:00 AM,71.6,62.6,73,30.08,10,Calm,Calm,-,,,Mostly Cloudy,0,11-07-2016 13:35
2956,28,9:35 AM,73.4,60.8,65,30.08,10,East,5.8,-,,,Partly Cloudy,80,11-07-2016 13:55
2957,29,9:55 AM,73.4,60.8,65,30.07,10,NE,10.4,-,,,Clear,40,11-07-2016 14:00
2958,30,10:00 AM,75.2,60.8,61,30.08,10,Calm,Calm,-,,,Clear,0,11-07-2016 14:35
2959,31,10:35 AM,75.2,62.6,65,30.08,10,SSE,5.8,-,,,Clear,160,11-07-2016 14:55
2960,32,10:55 AM,75.2,60.8,61,30.09,10,Calm,Calm,-,,,Partly Cloudy,0,11-07-2016 15:00
2961,33,11:00 AM,77,60.8,57,30.09,10,WNW,6.9,-,,,Scattered Clouds,290,11-07-2016 15:35
2962,34,11:35 AM,77,59,54,30.09,9,SW,4.6,-,,,Scattered Clouds,220,11-07-2016 15:55
2963,35,11:55 AM,78.8,60.8,54,30.09,10,Calm,Calm,-,,,Scattered Clouds,0,11-07-2016 16:00
2964,36,12:00 PM,78.8,59,51,30.09,10,West,4.6,-,,,Mostly Cloudy,270,11-07-2016 16:35
2965,37,12:35 PM,78.8,60.8,54,30.08,10,SSW,3.5,-,,,Mostly Cloudy,210,11-07-2016 16:55
2966,38,12:55 PM,78.8,59,51,30.08,10,SSW,3.5,-,,,Scattered Clouds,200,11-07-2016 17:00
